#OG_name	protein_names
OG_1	A0A2K3DNG6_CHLRE A0A2K1KW76_PHYPA USO1_HUMAN GOGC6_ARATH A7RSQ0_NEMVE A7T7T5_NEMVE H3H5P8_PHYRM H3H0H4_PHYRM Q553R1_DICDI A9UY57_MONBE E9AF72_LEIMA Q1K4Z6_NEUCR A0A0D1C041_USTMA F4PCC2_BATDJ
OG_8753	A2DE79_TRIVA A2DIM8_TRIVA A2E273_TRIVA A2FDZ0_TRIVA A0CXG2_PARTE A0CYU7_PARTE A0DGA6_PARTE A0C993_PARTE A0DPM0_PARTE A0BCV3_PARTE A0E3Q5_PARTE A0EBP6_PARTE A0BS74_PARTE A2D8N0_TRIVA A2D935_TRIVA A2DYU2_TRIVA A2ERJ2_TRIVA A2FCD5_TRIVA A0A2K3CVL9_CHLRE A0A2K3DDU4_CHLRE A0A2K3DNR6_CHLRE A0A2K1KW85_PHYPA A0A2K1JN10_PHYPA A9T7R6_PHYPA HDAC3_HUMAN HDAC1_HUMAN HDAC2_HUMAN HDA19_ARATH HDA10_ARATH HDA9_ARATH HDA17_ARATH HDA7_ARATH HDA6_ARATH A7RFA3_NEMVE A7SB64_NEMVE H3G8C8_PHYRM H3G8M9_PHYRM H3GAP9_PHYRM HDA12_DICDI HDA11_DICDI B8BW26_THAPS B8C5S2_THAPS A9UNJ7_MONBE A9UV35_MONBE Q7SEB0_NEUCR Q7K6A1_PLAF7 A0A0D1CEH3_USTMA A0A0D1D1H7_USTMA A0A0D1E0Y7_USTMA F4NZA1_BATDJ F4P1C6_BATDJ E2RU63_GIAIC
OG_8754	A0DEG1_PARTE A0D1S3_PARTE A0DSJ3_PARTE A0D191_PARTE A0DBS9_PARTE A0CU37_PARTE A0DEZ7_PARTE A2EFM7_TRIVA A2DEJ9_TRIVA A8J1G8_CHLRE A9TKR6_PHYPA A9TKT5_PHYPA A0A2K1JEK6_PHYPA A9TT29_PHYPA A9RVN0_PHYPA RS6_HUMAN RS61_ARATH RS62_ARATH A7SGC3_NEMVE H3G4X4_PHYRM RS6_DICDI B8CCL8_THAPS A9V0J3_MONBE RS6_LEIMA E9AF23_LEIMA V5INQ2_NEUCR Q8IDR9_PLAF7 A0A0D1EAG2_USTMA F4P032_BATDJ A8B6L8_GIAIC
OG_8755	A0CQS8_PARTE A0D4L0_PARTE A0CKQ8_PARTE A0DEG7_PARTE A0CLU5_PARTE A0CNU4_PARTE A0CU44_PARTE A0CX65_PARTE A0DPW8_PARTE A0DSI7_PARTE A2D752_TRIVA A8IZD4_CHLRE A9SPE1_PHYPA A9TU27_PHYPA A9TVI5_PHYPA A9U2F4_PHYPA ASF1B_HUMAN ASF1A_HUMAN ASF1A_ARATH ASF1B_ARATH A7RJZ7_NEMVE H3GS88_PHYRM ASF1_DICDI B5YNV5_THAPS A9V4I3_MONBE Q4QF20_LEIMA Q9BJ46_LEIMA ASF1_NEUCR Q8I5H2_PLAF7 ASF1_USTMA F4NRX0_BATDJ
OG_8756	A0C1P3_PARTE A0CBI3_PARTE A2DHG1_TRIVA A2DHG2_TRIVA A2FXT7_TRIVA Q6Q242_CHLRE A0A2K1JVP6_PHYPA Q93W51_PHYPA RAD51_HUMAN RAD51_ARATH H3GER8_PHYRM Q557E6_DICDI O61127_LEIMA Q1K929_NEUCR Q8IIS8_PLAF7 RAD51_USTMA
OG_8757	A0E7K2_PARTE A2G0U9_TRIVA A0E3W1_PARTE A0EDU2_PARTE A0EFV7_PARTE A8BRS8_GIAIC A0DJD9_PARTE A0CHD7_PARTE A2FGZ6_TRIVA A0A2K1JL73_PHYPA A0DT20_PARTE A0CX01_PARTE A0CQJ3_PARTE A0EG05_PARTE A0DKU8_PARTE A2HQS7_TRIVA A2E887_TRIVA A8J2J7_CHLRE A9S297_PHYPA RSPH3_HUMAN A7S5C1_NEMVE H3GCN9_PHYRM H3GNR0_PHYRM A9URX4_MONBE E9AD29_LEIMA
OG_8758	A0BJZ2_PARTE A0E9W3_PARTE A0CBK5_PARTE A0C1R2_PARTE A2DAC1_TRIVA A2ELE4_TRIVA A2F0E1_TRIVA A2F414_TRIVA A2DAC2_TRIVA A2FHG7_TRIVA A2F0D6_TRIVA A8IDE6_CHLRE A0A2K1JRP8_PHYPA A9TMN1_PHYPA A9S873_PHYPA INO1_HUMAN INO2_ARATH INO1_ARATH INO3_ARATH A7S7W6_NEMVE H3G8E9_PHYRM INO1_DICDI B8CA22_THAPS A9URX8_MONBE Q4QFJ8_LEIMA Q1K6Y9_NEUCR Q8I3Y8_PLAF7 A0A0D1CI12_USTMA F4NWG1_BATDJ F4NWE2_BATDJ A8B4M5_GIAIC
OG_8759	A0DWQ5_PARTE A0E3I1_PARTE A8JFR4_CHLRE A9SVW8_PHYPA OAT_HUMAN OAT_ARATH A7RIC3_NEMVE H3G741_PHYRM H3GB14_PHYRM H3G9P9_PHYRM OAT_DICDI B8BZE7_THAPS A9V915_MONBE U9W8E1_NEUCR OAT_PLAF7 A0A0D1CPT5_USTMA F4PCC3_BATDJ
OG_8760	A0BD15_PARTE A0DPS8_PARTE A0C939_PARTE A0CS01_PARTE A0DG58_PARTE A0DJ12_PARTE A2DIE4_TRIVA A2D919_TRIVA A8HSU7_CHLRE A9TBI3_PHYPA A9TGH1_PHYPA A9RMV9_PHYPA A9TQQ5_PHYPA RS16_HUMAN RS163_ARATH RS162_ARATH RS161_ARATH A7SGN4_NEMVE H3G8T5_PHYRM RS16_DICDI B8BZD7_THAPS A9V283_MONBE Q4Q9A5_LEIMA RS16_NEUCR Q8IAX5_PLAF7 A0A0D1E827_USTMA F4P0I4_BATDJ A8BKC6_GIAIC
OG_8761	A0A2K1JYX8_PHYPA MON1_USTMA Q54TG0_DICDI MON1_NEUCR A2FJP3_TRIVA A0A2K1KWJ4_PHYPA H3GIM7_PHYRM Q4Q3H9_LEIMA A2EGY1_TRIVA F4P0F3_BATDJ A9V5Q8_MONBE Q8IDH2_PLAF7 MON1_ARATH MON1B_HUMAN A7SAR3_NEMVE A0CQQ2_PARTE A0DT77_PARTE A0DT76_PARTE A0A2K3DVX3_CHLRE MON1A_HUMAN
OG_8762	A9V006_MONBE Q4QF44_LEIMA A0A2K1IN48_PHYPA ARP3B_HUMAN ARP3C_HUMAN ARP3_ARATH H3GAT7_PHYRM ARP3_NEUCR A2E0V9_TRIVA A0A0D1E575_USTMA A9SJQ5_PHYPA F4P8E4_BATDJ A0CQQ2_PARTE A0DT77_PARTE ARP3_HUMAN A7S3B0_NEMVE A7S3B3_NEMVE ARP3_DICDI A0A2K3CVD9_CHLRE
OG_8763	A0E3N5_PARTE A0EE10_PARTE A0EE11_PARTE A2DQ43_TRIVA A0A2K3CTV4_CHLRE A9S7T3_PHYPA CTU1_HUMAN A0A1P8ASI0_ARATH CTU1_ARATH A7SIS7_NEMVE CTU1_DICDI A9UV90_MONBE Q4Q0E8_LEIMA Q7S629_NEUCR C6KSW9_PLAF7 CTU1_USTMA F4PA49_BATDJ A8BC16_GIAIC
OG_8764	RL72_PARTE RL71_PARTE A0CZ75_PARTE A0DDM8_PARTE A0DG29_PARTE A0C915_PARTE A0E8I8_PARTE A2EMI2_TRIVA A2F592_TRIVA A0A2K3D598_CHLRE A0A2K1JUL6_PHYPA A0A2K1KC23_PHYPA A9RG91_PHYPA A9RTM8_PHYPA A9TJB0_PHYPA A9T4E1_PHYPA RL7_HUMAN RL73_ARATH RL72_ARATH RL74_ARATH A7SHY5_NEMVE H3GL87_PHYRM RL7_DICDI B8BV47_THAPS A9VDN8_MONBE Q4Q9H4_LEIMA RL7_NEUCR O97250_PLAF7 A0A0D1C4A5_USTMA F4P3P8_BATDJ A8BRY6_GIAIC
OG_8765	A0D1E6_PARTE A0DET8_PARTE A8J0Q5_CHLRE A9TJ66_PHYPA UFC1_HUMAN UFC1_ARATH UFC1_NEMVE A7T566_NEMVE H3GAA0_PHYRM UFC1_DICDI UFC1_MONBE Q4QF57_LEIMA
OG_8766	A0CB88_PARTE A0BWR5_PARTE A0DXG9_PARTE A0BDD9_PARTE A2DV30_TRIVA Q5S7T0_TRIVA A8ICJ1_CHLRE A0A2K1JLH1_PHYPA A0A2K1KNZ1_PHYPA A0A2K1JPC2_PHYPA A0A2K1KTR2_PHYPA NDUV1_HUMAN NDUV1_ARATH A7RST7_NEMVE A8DVY8_NEMVE H3GAA1_PHYRM NDUV1_DICDI B8CBG7_THAPS A9V0G1_MONBE Q4QJA4_LEIMA NDUV1_NEUCR A0A0D1EDN1_USTMA F4NYW5_BATDJ
OG_8767	A0C1N6_PARTE A0CBH7_PARTE A0A2K3E350_CHLRE A0A2K1IVA0_PHYPA A0CFF1_PARTE A0CHA0_PARTE A0DB13_PARTE A0E404_PARTE A0EDQ5_PARTE A0E7J8_PARTE A8IVZ9_CHLRE A0A2K3D4S4_CHLRE A0A2K1IW52_PHYPA A0A2K1IW72_PHYPA Q4QJ42_LEIMA A0CYR1_PARTE A9RP01_PHYPA A0A2K1J0M3_PHYPA A9TWC2_PHYPA A9TWD3_PHYPA GLNA_HUMAN GLNA2_ARATH GLN11_ARATH GLN15_ARATH GLN12_ARATH GLN14_ARATH GLN13_ARATH A7S6S5_NEMVE A7T9G3_NEMVE H3GAH1_PHYRM H3GAH2_PHYRM B8CFZ9_THAPS A9V0S2_MONBE GLNA_NEUCR V5ILU9_NEUCR A0A0D1CP85_USTMA
OG_8768	A0CR64_PARTE A0C4P9_PARTE HEM1_HUMAN HEM0_HUMAN A7RQQ4_NEMVE H3G5K2_PHYRM Q54UX3_DICDI A9V8K7_MONBE HEM1_NEUCR Q8I4X1_PLAF7 A0A0D1CK01_USTMA F4NZF8_BATDJ
OG_8769	A0A2K3E7U9_CHLRE A0A2K1KEM8_PHYPA P2R3C_HUMAN TON2_ARATH A7RNX9_NEMVE E9AE54_LEIMA Q4Q3L4_LEIMA A8BSD2_GIAIC A0DFA8_PARTE A0CDP9_PARTE F4P7F6_BATDJ A9UVB3_MONBE A2E6X6_TRIVA A2E4E5_TRIVA H3GQ84_PHYRM A2EAQ1_TRIVA A2DI10_TRIVA A0A2K3E723_CHLRE
OG_8770	A0A2K1JY60_PHYPA A7T499_NEMVE A0CJV7_PARTE A0CMZ6_PARTE Q6BG43_PARTE A0A2K3DMN5_CHLRE A0A2K1J4X0_PHYPA A0A2K1JIV9_PHYPA A0A2K1L026_PHYPA A9T0P3_PHYPA A9TA03_PHYPA P2R3A_HUMAN P2R3B_HUMAN 2AB2E_ARATH 2AB2C_ARATH 2AB2B_ARATH 2AB2D_ARATH 2AB2A_ARATH A7SRJ2_NEMVE H3HBJ4_PHYRM Q54W95_DICDI B8CBR2_THAPS A9V5V5_MONBE E9AFE5_LEIMA Q4QEC7_LEIMA Q8IDD8_PLAF7 F4NT74_BATDJ F4NTQ5_BATDJ A8B7R6_GIAIC A8BQ40_GIAIC A2D7S4_TRIVA A2DPT6_TRIVA A8BS71_GIAIC
OG_8771	A0DZH5_PARTE A0E4A1_PARTE A0DZH4_PARTE A0EFI5_PARTE A0BN84_PARTE A0A2K3CWG2_CHLRE A8HXL8_CHLRE A0A2K1IRM4_PHYPA A0A2K1IXB3_PHYPA A0A2K1J0D5_PHYPA A0A2K1IY51_PHYPA A0A2K1JS31_PHYPA A0A2K1K612_PHYPA A0A2K1KM32_PHYPA ATPG_HUMAN ATPG1_ARATH ATPG2_ARATH ATPG3_ARATH A7RNI6_NEMVE A8DVZ5_NEMVE H3G8T8_PHYRM ATPG_DICDI B8C0W4_THAPS B8C1R6_THAPS A9V7A4_MONBE Q4QC06_LEIMA Q7S2M9_NEUCR Q8I6T7_PLAF7 A0A0D1E2B7_USTMA F4P9T8_BATDJ
OG_8772	A0DFC3_PARTE A0CDN7_PARTE A8HNL1_CHLRE A9T1S0_PHYPA RM20_HUMAN Q8LCN1_ARATH A7SCU5_NEMVE H3G8J2_PHYRM Q556W7_DICDI B8BRX1_THAPS Q8IK97_PLAF7
OG_8773	A0DZN0_PARTE A0E4G1_PARTE GCDH_HUMAN A7RKC0_NEMVE H3GQ69_PHYRM H3G9H5_PHYRM GCDH_DICDI B8C7C1_THAPS A9V0U7_MONBE Q7S579_NEUCR A0A0D1E7D9_USTMA F4P114_BATDJ
OG_8774	A0A220IUF1_CHLRE A0A2K1K6D4_PHYPA A9SVT7_PHYPA ENPL_HUMAN ENPLL_HUMAN ENPL_ARATH A7RT97_NEMVE H3GCK5_PHYRM ENPL_DICDI B8C311_THAPS A9V000_MONBE E9ADS8_LEIMA F4P442_BATDJ A0C2T6_PARTE A0C6J4_PARTE A0CMU8_PARTE A0CNZ3_PARTE A0E745_PARTE A0D3R2_PARTE A0D3R3_PARTE A0CTZ5_PARTE A0CTZ6_PARTE Q8I0V4_PLAF7
OG_8775	A0BDZ9_PARTE A0DCY9_PARTE A0BSJ9_PARTE A0CMG6_PARTE A0D358_PARTE A0DAN2_PARTE A0DBI8_PARTE A0CGP0_PARTE A2DDE2_TRIVA A2DSS3_TRIVA A2EH16_TRIVA A2E6R2_TRIVA A8HNX3_CHLRE A0A2K1KT22_PHYPA A9RF60_PHYPA A9SPV0_PHYPA A9SXL8_PHYPA RL35_HUMAN RL352_ARATH RL354_ARATH RL353_ARATH RL351_ARATH A7SQT2_NEMVE H3G946_PHYRM RL35_DICDI B8CAG2_THAPS A9V9J1_MONBE Q4Q8V7_LEIMA A7UW39_NEUCR Q8IIB4_PLAF7 A0A0D1EDR7_USTMA F4P643_BATDJ A8BRG7_GIAIC
OG_8776	A0BSI1_PARTE A0CGP8_PARTE A0DBH8_PARTE A0D364_PARTE A0CMF9_PARTE A0DAL6_PARTE A0BE05_PARTE A0DCZ6_PARTE A2DDQ3_TRIVA A2DDU5_TRIVA A2G5X6_TRIVA A8JGI9_CHLRE A0A2K1IJW1_PHYPA A9SXW3_PHYPA A9T1N9_PHYPA A9TXW9_PHYPA RS7_HUMAN RS73_ARATH RS71_ARATH RS72_ARATH H3G9W8_PHYRM RS7_DICDI B8BUN1_THAPS A9UQV8_MONBE E9AC32_LEIMA RS7_NEUCR Q8IET7_PLAF7 A0A0D1CJX4_USTMA F4P277_BATDJ A8BT38_GIAIC
OG_8777	A0CSI7_PARTE A0ED08_PARTE A8HYN9_CHLRE A0A2K1JHB2_PHYPA A0A2K1LB13_PHYPA LSM4_HUMAN LSM4_ARATH A7RTS4_NEMVE H3G5G4_PHYRM LSM4_DICDI B8LDZ7_THAPS B8LDZ9_THAPS A9UP04_MONBE Q4Q5L1_LEIMA Q7S9L9_NEUCR Q8IIT3_PLAF7 A0A0D1DSM6_USTMA F4NT03_BATDJ
OG_8778	A0CDC6_PARTE A0DFN4_PARTE A0A2K3DXT5_CHLRE A0A2K1KVM1_PHYPA MCCB_HUMAN MCCB_ARATH A7S0B5_NEMVE H3G9Y1_PHYRM MCCB_DICDI B8C6F4_THAPS A9V962_MONBE Q4QH21_LEIMA Q7SE48_NEUCR A0A0D1DYW9_USTMA F4NS36_BATDJ
OG_8779	A0BYW8_PARTE A0C2W5_PARTE A0E714_PARTE A2ET54_TRIVA A2FCD6_TRIVA A8HUE0_CHLRE A9TFW5_PHYPA A9U0L0_PHYPA A0A0U1RQV5_HUMAN IF6_HUMAN IF61_ARATH IF62_ARATH A7RHF7_NEMVE H3G8Q6_PHYRM IF6_DICDI B8CAZ0_THAPS A9UUB4_MONBE Q4Q1Y7_LEIMA IF6_NEUCR Q8IE00_PLAF7 A0A0D1CFC7_USTMA F4PAQ2_BATDJ A8B8Z3_GIAIC
OG_8780	A0DAU7_PARTE A0BE24_PARTE A2DB09_TRIVA A2DIZ2_TRIVA A2DDH0_TRIVA A2EXM6_TRIVA A8J597_CHLRE A9RKD8_PHYPA A9RZZ0_PHYPA A9SH83_PHYPA A9TPE0_PHYPA A9SQK0_PHYPA A9TJ36_PHYPA RL12_HUMAN RL122_ARATH RL121_ARATH RL123_ARATH A7REW3_NEMVE A7TCB3_NEMVE H3G9L4_PHYRM RL12_DICDI B8BTS3_THAPS A9V252_MONBE Q4QAA9_LEIMA RL12_NEUCR Q8I3T8_PLAF7 A0A0D1CTS8_USTMA F4P8P3_BATDJ A8B8F8_GIAIC
OG_8781	A0E6Z4_PARTE A0A2K1L289_PHYPA A0BYU7_PARTE A0C6M7_PARTE A0C2Y3_PARTE A0E6Z3_PARTE A2FS41_TRIVA A8HQ97_CHLRE A9RPX6_PHYPA A9S6G6_PHYPA VATH_HUMAN VATH_ARATH A7S0D1_NEMVE H3GYG9_PHYRM VATH_DICDI B5YMR4_THAPS B8C360_THAPS A9V9J6_MONBE Q4QC61_LEIMA Q7SGA4_NEUCR Q8IEP9_PLAF7 A0A0D1DVI4_USTMA F4PDC8_BATDJ A8BHG1_GIAIC
OG_8782	A0CRX7_PARTE A0C603_PARTE A2ECP9_TRIVA O96517_TRIVA A2DCH7_TRIVA A8I4T2_CHLRE A9RN42_PHYPA A9S177_PHYPA A9U1W9_PHYPA RL10A_HUMAN R10A2_ARATH R10A1_ARATH R10A3_ARATH H3GAM0_PHYRM RL10A_DICDI B8C5C3_THAPS A9V0H6_MONBE Q4QDX9_LEIMA RL10A_NEUCR Q8IL58_PLAF7 A0A0D1DS97_USTMA F4NRD4_BATDJ E2RU33_GIAIC
OG_8783	A0CXB5_PARTE A0A2K3E604_CHLRE A0A2K1IUD8_PHYPA A9S5C6_PHYPA FUMH_HUMAN FUM2_ARATH A7SYK1_NEMVE A7SJ56_NEMVE H3G9K7_PHYRM FUMH_DICDI B8C935_THAPS A9V4H7_MONBE Q7S3Z6_NEUCR A0A0D1E945_USTMA F4P9U3_BATDJ FUM1_ARATH
OG_8784	A0A2K3CZ88_CHLRE A0A2K3CZB1_CHLRE A7T9Q3_NEMVE A0D7Q4_PARTE A0BEH4_PARTE A9SGZ0_PHYPA PUR8_HUMAN Q8GUN7_ARATH Q8RY94_ARATH A7RUF4_NEMVE H3G8H8_PHYRM Q7KWJ4_PLAF7 A0A0D1E1M1_USTMA F4P2T3_BATDJ Q9U0T7_LEIMA A8DWA5_NEMVE PUR8_DICDI B8LE99_THAPS A9UWZ1_MONBE Q7SBI4_NEUCR A0A0D1E6D0_USTMA
OG_8785	A0BTU2_PARTE A0C3C5_PARTE A0A2K3DMJ3_CHLRE A0A2K3DMJ6_CHLRE SELB_HUMAN A7S2Z6_NEMVE H3G7B8_PHYRM Q55BS5_DICDI B8C2Z6_THAPS A9V3Y9_MONBE Q4Q2R0_LEIMA Q8I243_PLAF7
OG_8786	A0DG60_PARTE A0C941_PARTE A2DW58_TRIVA A8IC90_CHLRE A0A2K1KL53_PHYPA PRP31_HUMAN F4I5F1_ARATH PRP31_ARATH A7SSP9_NEMVE H3G8Y1_PHYRM C7G068_DICDI B8C5F2_THAPS A9UQ04_MONBE Q4Q4L0_LEIMA Q7SGD3_NEUCR C0H4A0_PLAF7 A0A0D1CG27_USTMA F4P6R9_BATDJ
OG_8787	A8HR60_CHLRE A0A2K1L296_PHYPA A9TAQ5_PHYPA A9TPH1_PHYPA A9U2L4_PHYPA F4HR00_ARATH Q5PNU5_ARATH Q84TL5_ARATH Q8LD89_ARATH Q9SKP4_ARATH H3HBU2_PHYRM B8C3M7_THAPS A0A143ZVV1_PLAF7 Q8IE22_PLAF7 A0DUH7_PARTE A0E560_PARTE
OG_8788	A0BXX0_PARTE A0DK89_PARTE A0DV67_PARTE A0CSD8_PARTE A0EHZ7_PARTE A2DDV8_TRIVA A2DHU7_TRIVA A2G449_TRIVA A8I2T0_CHLRE A9REA3_PHYPA A9RGH4_PHYPA A9S940_PHYPA A9SGW7_PHYPA A9T2A5_PHYPA A9U0C6_PHYPA RL27A_HUMAN R27A3_ARATH R27A1_ARATH R27A2_ARATH A7RLF6_NEMVE H3G7U4_PHYRM RL27A_DICDI B8BVY6_THAPS A9UT43_MONBE E9AFK0_LEIMA RL28_NEUCR C6KT23_PLAF7 A0A0D1DYN8_USTMA F4NV06_BATDJ A8BZ78_GIAIC
OG_8789	A0BU06_PARTE A0C3I9_PARTE A0EIJ1_PARTE A0DN33_PARTE A8J633_CHLRE A0A2K1IKE6_PHYPA A9RRM9_PHYPA A9U1A6_PHYPA PHB_HUMAN PHB3_ARATH PHB4_ARATH PHB5_ARATH A7RG85_NEMVE H3G994_PHYRM PHB1_DICDI B8C0Q3_THAPS A9VCK0_MONBE Q4QEK4_LEIMA Q1K6R7_NEUCR Q8IBC3_PLAF7 A0A0D1CP49_USTMA F4P0B2_BATDJ
OG_8790	A0CSI5_PARTE A0ED07_PARTE A2DD61_TRIVA A2EED7_TRIVA A0A2K3DHC5_CHLRE A0A2K1KMB4_PHYPA A0A2K1JQD1_PHYPA A9TB22_PHYPA SF3B3_HUMAN S130A_ARATH S130B_ARATH A7RHF3_NEMVE SF3B3_DICDI A9UYJ0_MONBE Q4QJB3_LEIMA RSE1_NEUCR Q8I574_PLAF7 RSE1_USTMA F4P2F9_BATDJ H3G9Y5_PHYRM B5YNU8_THAPS A2FTK8_TRIVA
OG_8791	A0CFN0_PARTE A0C3P9_PARTE A8IDN7_CHLRE A0A2K1J2U2_PHYPA A0A2K1JIJ4_PHYPA PR38B_HUMAN SRL1_ARATH A7RN21_NEMVE H3H0K3_PHYRM Q54J00_DICDI B8C9N6_THAPS A9V7J1_MONBE Q8IM21_PLAF7 F4PA36_BATDJ
OG_8792	A0E5I6_PARTE Q6BFF2_PARTE A2E0C1_TRIVA A0A2K3DLH9_CHLRE A0A2K1IS67_PHYPA A0A2K1J033_PHYPA ELP3_HUMAN ELP3_ARATH A7S098_NEMVE A7SA82_NEMVE H3G5J3_PHYRM ELP3_DICDI B8CA75_THAPS A9V8X8_MONBE Q4QB17_LEIMA Q1K825_NEUCR A0A0D1E7G0_USTMA F4P6Q9_BATDJ A8B734_GIAIC Q4QEZ6_LEIMA H3GM80_PHYRM Q8I5E0_PLAF7
OG_8793	A0A2K3DX36_CHLRE RSAD1_HUMAN Q9FMJ4_ARATH A0CF63_PARTE A0A2K1JN05_PHYPA A7TAC9_NEMVE A7T8M8_NEMVE A7RUL2_NEMVE RSAD1_DICDI B8CFZ4_THAPS A9V530_MONBE
OG_8794	Q6BFG1_PARTE A0CNL5_PARTE A0E5J9_PARTE A2DJE3_TRIVA A2DJE4_TRIVA A2DJE6_TRIVA A8J168_CHLRE A9TXE7_PHYPA SYFA_HUMAN SYFA_ARATH A7SP79_NEMVE H3GA76_PHYRM SYFA_DICDI B8C1R3_THAPS A9VAM7_MONBE Q4Q5J5_LEIMA Q1K5N8_NEUCR Q8I246_PLAF7 A0A0D1E3H1_USTMA F4P4W0_BATDJ A8BZP3_GIAIC
OG_8795	A0ED58_PARTE A0DVC4_PARTE A0CSN2_PARTE A2DKP4_TRIVA A2DQS7_TRIVA A2DPS3_TRIVA A2ETR2_TRIVA A8JGK1_CHLRE A0A2K1KUH2_PHYPA A0A2K1L4A8_PHYPA A9RCZ0_PHYPA A9S0I3_PHYPA RS17_HUMAN RS172_ARATH RS174_ARATH RS171_ARATH RS173_ARATH A7SPQ4_NEMVE H3G808_PHYRM RS17_DICDI B8LCF3_THAPS A9UQS4_MONBE Q4Q806_LEIMA RS17_NEUCR Q8I502_PLAF7 A0A0D1CX22_USTMA F4P3E3_BATDJ A8BRG5_GIAIC
OG_8796	A0C3X3_PARTE A0BF23_PARTE A0CA94_PARTE A0CES8_PARTE A2FJV7_TRIVA A8JEW4_CHLRE A9RC85_PHYPA A9SAY6_PHYPA PSA2_HUMAN PSA2B_ARATH PSA2A_ARATH A7S263_NEMVE H3G8G2_PHYRM PSA2_DICDI B8CFM9_THAPS A9V684_MONBE Q4QC13_LEIMA PSA2_NEUCR C6KST3_PLAF7 A0A0D1BYC5_USTMA F4NZZ6_BATDJ A8BBZ5_GIAIC
OG_8797	A0BUY9_PARTE A0CLE0_PARTE A0CZP0_PARTE A0D5Y8_PARTE A0E0Z9_PARTE A0CK87_PARTE A0CNC0_PARTE A0DKH9_PARTE A0E5U1_PARTE Q6BFQ5_PARTE A2DEM7_TRIVA A2EJJ0_TRIVA A8HY08_CHLRE A0A2K1ID48_PHYPA A0A2K1JT90_PHYPA A0A2K1KGC2_PHYPA RL37L_HUMAN RL37A_HUMAN R37A2_ARATH R37A1_ARATH A7RI41_NEMVE H3G5A3_PHYRM H3HD62_PHYRM RL37A_DICDI B8C9Z3_THAPS A9UZG4_MONBE Q4QC01_LEIMA Q7S1Z1_NEUCR A0A143ZY21_PLAF7 A0A143ZYX3_PLAF7 RL37A_PLAF7 A0A0D1C6B0_USTMA F4P0U6_BATDJ A8BN26_GIAIC
OG_8798	A0C9U7_PARTE A0DGX0_PARTE A0DGX1_PARTE A8JDR3_CHLRE A0A2K1IM26_PHYPA A0A2K1IM64_PHYPA A0A2K1KFN4_PHYPA A0A2K1KIX8_PHYPA RIR1_HUMAN RIR1_ARATH A7RFW8_NEMVE H3GA16_PHYRM RIR1_DICDI B8C161_THAPS A9V1H2_MONBE Q4Q8H8_LEIMA RIR1_NEUCR Q8IL94_PLAF7 A0A0D1DSD0_USTMA F4P118_BATDJ
OG_8799	A2DI13_TRIVA A8DVM3_NEMVE B8C1L6_THAPS
OG_8800	A0E5W4_PARTE A0CNA9_PARTE Q6BFS8_PARTE A2FSV6_TRIVA A2D8X5_TRIVA A0A2K3E6E9_CHLRE A9TTY8_PHYPA A9RUB6_PHYPA TCPH_HUMAN TCPH_ARATH A7TAW5_NEMVE A7RIF0_NEMVE H3G7T2_PHYRM TCPH_DICDI B8C5G9_THAPS A9UQ56_MONBE E9AFL0_LEIMA Q7S2S6_NEUCR TCPH_PLAF7 A0A0D1CGT2_USTMA F4P433_BATDJ A8BBI5_GIAIC
OG_8801	A0C8R1_PARTE A0CSZ9_PARTE A0E1W8_PARTE Q8IDA7_PLAF7
OG_8802	SYTC2_DICDI H3GR76_PHYRM F4IAM7_ARATH H3G612_PHYRM Q8IIA4_PLAF7 V5IKE8_NEUCR A0DJ58_PARTE A0DW80_PARTE A0CEH0_PARTE A0CT17_PARTE A0CT20_PARTE A0CTP1_PARTE A0DP29_PARTE A0DP30_PARTE A0DJ55_PARTE A0DJ50_PARTE A0DJ49_PARTE A0DRB0_PARTE A0DRB1_PARTE A0DJ51_PARTE A0CTP4_PARTE A0CTP5_PARTE A0CTP6_PARTE A0DJ56_PARTE A0DJ57_PARTE SYTM_HUMAN A0DW81_PARTE A2F347_TRIVA SYTC1_DICDI A0A0D1CNI6_USTMA A9U0D5_PHYPA SYTC_ARATH B8C316_THAPS E9AEW4_LEIMA SYTC2_HUMAN F4NSP7_BATDJ F4NTF4_BATDJ SYTC_HUMAN A0CUN6_PARTE A0DRZ6_PARTE A9UVM3_MONBE A0A0D1DSD8_USTMA A0A2K3DNH7_CHLRE SYTM1_ARATH A8BSG2_GIAIC A7T9P4_NEMVE A7SYN6_NEMVE A7SYN7_NEMVE Q7SFW6_NEUCR A9VBJ7_MONBE A9VBJ8_MONBE
